datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-06 17:42:00,0.62,0.138,241.1,2.6,0.0,0.0,0.0
2007-02-06 17:43:00,0.614,0.134,240.12,2.6,0.0,0.0,0.0
2007-02-06 17:44:00,0.61,0.13,239.4,2.6,0.0,0.0,0.0
2007-02-06 17:45:00,0.61,0.13,239.42,2.6,0.0,0.0,0.0
2007-02-06 17:46:00,0.608,0.13,239.18,2.6,0.0,0.0,0.0
2007-02-06 17:47:00,0.61,0.132,239.9,2.6,0.0,0.0,0.0
2007-02-06 17:48:00,0.658,0.136,240.73,2.8,0.0,0.0,0.0
2007-02-06 17:49:00,0.676,0.136,240.84,2.8,0.0,0.0,0.0
2007-02-06 17:50:00,0.648,0.096,240.39,2.6,0.0,0.0,0.0
2007-02-06 17:51:00,0.552,0.0,240.03,2.2,0.0,0.0,0.0
2007-02-06 17:52:00,0.52,0.0,240.53,2.2,0.0,0.0,0.0
2007-02-06 17:53:00,0.52,0.0,240.61,2.2,0.0,0.0,0.0
2007-02-06 17:54:00,0.524,0.0,241.66,2.2,0.0,0.0,0.0
2007-02-06 17:55:00,0.418,0.0,241.34,1.8,0.0,0.0,0.0
2007-02-06 17:56:00,0.506,0.0,240.55,2.0,0.0,0.0,0.0
2007-02-06 17:57:00,0.504,0.0,240.83,2.0,0.0,0.0,0.0
2007-02-06 17:58:00,0.5,0.0,241.33,2.0,0.0,0.0,0.0
2007-02-06 17:59:00,0.498,0.0,240.58,2.0,0.0,0.0,0.0
2007-02-06 18:00:00,0.496,0.0,240.49,2.0,0.0,0.0,0.0
2007-02-06 18:01:00,0.492,0.0,239.18,2.0,0.0,0.0,0.0
2007-02-06 18:02:00,0.426,0.0,239.93,1.8,0.0,0.0,0.0
2007-02-06 18:03:00,0.516,0.0,239.02,2.2,0.0,0.0,0.0
2007-02-06 18:04:00,0.518,0.0,240.09,2.2,0.0,0.0,0.0
2007-02-06 18:05:00,0.518,0.0,239.77,2.2,0.0,0.0,0.0
2007-02-06 18:06:00,0.52,0.0,240.53,2.2,0.0,0.0,0.0
2007-02-06 18:07:00,0.522,0.0,241.02,2.2,0.0,0.0,0.0
2007-02-06 18:08:00,0.892,0.0,240.73,3.8,0.0,0.0,0.0
2007-02-06 18:09:00,1.048,0.0,240.42,4.4,0.0,0.0,0.0
2007-02-06 18:10:00,1.046,0.0,239.42,4.4,0.0,0.0,0.0
2007-02-06 18:11:00,0.924,0.0,240.17,4.0,0.0,0.0,0.0
2007-02-06 18:12:00,0.53,0.0,241.53,2.2,0.0,0.0,0.0
2007-02-06 18:13:00,0.53,0.0,241.31,2.2,0.0,0.0,0.0
2007-02-06 18:14:00,0.53,0.0,241.36,2.2,0.0,0.0,0.0
2007-02-06 18:15:00,0.68,0.162,241.41,3.0,0.0,0.0,0.0
2007-02-06 18:16:00,0.712,0.242,240.89,3.0,0.0,0.0,0.0
2007-02-06 18:17:00,0.712,0.246,241.73,3.0,0.0,0.0,0.0
2007-02-06 18:18:00,0.712,0.252,242.52,3.0,0.0,0.0,0.0
2007-02-06 18:19:00,0.712,0.254,242.84,3.0,0.0,0.0,0.0
2007-02-06 18:20:00,0.71,0.254,242.95,3.0,0.0,0.0,0.0
2007-02-06 18:21:00,0.708,0.256,243.2,3.0,0.0,0.0,0.0
2007-02-06 18:22:00,0.704,0.258,243.34,3.0,0.0,0.0,0.0
2007-02-06 18:23:00,0.698,0.25,242.23,3.0,0.0,0.0,0.0
2007-02-06 18:24:00,0.686,0.236,240.0,3.0,0.0,0.0,0.0
2007-02-06 18:25:00,0.686,0.238,240.37,3.0,0.0,0.0,0.0
2007-02-06 18:26:00,0.692,0.246,241.76,3.0,0.0,0.0,0.0
2007-02-06 18:27:00,0.698,0.224,241.19,3.0,0.0,0.0,0.0
2007-02-06 18:28:00,0.886,0.13,241.44,3.8,0.0,0.0,0.0
2007-02-06 18:29:00,0.632,0.132,241.55,2.6,0.0,0.0,0.0
2007-02-06 18:30:00,0.528,0.0,240.98,2.2,0.0,0.0,0.0
2007-02-06 18:31:00,0.552,0.0,240.34,2.4,0.0,0.0,0.0
2007-02-06 18:32:00,0.604,0.12,239.91,2.6,0.0,0.0,0.0
2007-02-06 18:33:00,0.608,0.122,240.09,2.6,0.0,2.0,0.0
2007-02-06 18:34:00,0.604,0.12,239.74,2.6,0.0,1.0,0.0
2007-02-06 18:35:00,0.61,0.126,241.11,2.6,0.0,2.0,0.0
2007-02-06 18:36:00,0.61,0.126,241.07,2.6,0.0,1.0,0.0
2007-02-06 18:37:00,0.606,0.122,240.08,2.6,0.0,1.0,0.0
2007-02-06 18:38:00,0.608,0.124,240.53,2.6,0.0,2.0,0.0
2007-02-06 18:39:00,0.608,0.122,240.48,2.6,0.0,1.0,0.0
2007-02-06 18:40:00,0.606,0.122,240.27,2.6,0.0,2.0,0.0
2007-02-06 18:41:00,0.606,0.12,240.03,2.6,0.0,1.0,0.0
2007-02-06 18:42:00,0.594,0.116,239.15,2.4,0.0,1.0,0.0
2007-02-06 18:43:00,0.596,0.12,239.93,2.4,0.0,2.0,0.0
2007-02-06 18:44:00,0.592,0.116,238.93,2.4,0.0,1.0,0.0
2007-02-06 18:45:00,0.592,0.116,239.35,2.4,0.0,1.0,0.0
2007-02-06 18:46:00,0.59,0.116,239.23,2.4,0.0,2.0,0.0
2007-02-06 18:47:00,0.584,0.112,237.86,2.4,0.0,1.0,0.0
2007-02-06 18:48:00,0.588,0.112,237.66,2.4,0.0,1.0,0.0
2007-02-06 18:49:00,0.586,0.108,236.87,2.4,0.0,2.0,0.0
2007-02-06 18:50:00,0.584,0.108,236.87,2.4,0.0,1.0,0.0
2007-02-06 18:51:00,0.59,0.114,238.35,2.4,0.0,1.0,0.0
2007-02-06 18:52:00,0.584,0.108,237.02,2.4,0.0,2.0,0.0
2007-02-06 18:53:00,0.588,0.114,238.3,2.4,0.0,1.0,0.0
2007-02-06 18:54:00,0.608,0.124,237.09,2.6,0.0,1.0,0.0
2007-02-06 18:55:00,0.68,0.228,235.83,3.0,0.0,1.0,0.0
2007-02-06 18:56:00,0.78,0.232,237.06,3.4,0.0,1.0,0.0
2007-02-06 18:57:00,1.206,0.224,236.8,5.2,0.0,2.0,0.0
2007-02-06 18:58:00,1.274,0.228,238.05,5.4,0.0,1.0,0.0
2007-02-06 18:59:00,1.258,0.23,237.92,5.4,0.0,1.0,0.0
2007-02-06 19:00:00,1.254,0.222,236.56,5.4,0.0,1.0,0.0
2007-02-06 19:01:00,1.274,0.232,238.26,5.4,0.0,1.0,0.0
2007-02-06 19:02:00,1.26,0.218,237.66,5.4,0.0,2.0,0.0
2007-02-06 19:03:00,1.254,0.162,236.76,5.4,0.0,0.0,0.0
2007-02-06 19:04:00,1.284,0.214,238.12,5.4,0.0,0.0,0.0
2007-02-06 19:05:00,1.278,0.208,237.14,5.4,0.0,0.0,0.0
2007-02-06 19:06:00,1.272,0.21,236.79,5.4,0.0,0.0,0.0
2007-02-06 19:07:00,1.272,0.214,237.71,5.4,0.0,0.0,0.0
2007-02-06 19:08:00,1.27,0.216,238.08,5.4,0.0,0.0,0.0
2007-02-06 19:09:00,1.332,0.14,237.31,5.8,0.0,0.0,0.0
2007-02-06 19:10:00,2.146,0.21,235.42,9.2,0.0,0.0,0.0
2007-02-06 19:11:00,1.558,0.086,236.63,6.6,0.0,0.0,0.0
2007-02-06 19:12:00,1.316,0.094,237.9,5.6,0.0,0.0,0.0
2007-02-06 19:13:00,0.774,0.098,237.89,3.6,0.0,0.0,0.0
2007-02-06 19:14:00,0.544,0.094,238.72,2.2,0.0,0.0,0.0
2007-02-06 19:15:00,0.422,0.094,238.33,1.8,0.0,0.0,0.0
2007-02-06 19:16:00,0.328,0.0,238.81,1.4,0.0,0.0,0.0
2007-02-06 19:17:00,0.308,0.0,239.9,1.2,0.0,0.0,0.0
2007-02-06 19:18:00,0.308,0.0,239.94,1.2,0.0,0.0,0.0
2007-02-06 19:19:00,0.308,0.0,240.15,1.2,0.0,0.0,0.0
2007-02-06 19:20:00,0.308,0.0,239.93,1.2,0.0,0.0,0.0
2007-02-06 19:21:00,0.302,0.0,237.95,1.2,0.0,0.0,0.0
2007-02-06 19:22:00,0.306,0.0,239.29,1.2,0.0,0.0,0.0
2007-02-06 19:23:00,0.31,0.0,240.66,1.2,0.0,0.0,0.0
2007-02-06 19:24:00,0.306,0.0,239.11,1.2,0.0,0.0,0.0
2007-02-06 19:25:00,0.304,0.0,238.69,1.2,0.0,0.0,0.0
2007-02-06 19:26:00,0.31,0.0,240.7,1.2,0.0,0.0,0.0
2007-02-06 19:27:00,0.306,0.0,239.61,1.2,0.0,0.0,0.0
2007-02-06 19:28:00,0.308,0.0,240.54,1.2,0.0,0.0,0.0
2007-02-06 19:29:00,0.308,0.0,240.18,1.2,0.0,0.0,0.0
2007-02-06 19:30:00,0.308,0.0,240.28,1.2,0.0,0.0,0.0
2007-02-06 19:31:00,0.308,0.0,240.3,1.2,0.0,0.0,0.0
2007-02-06 19:32:00,0.308,0.0,240.11,1.2,0.0,0.0,0.0
2007-02-06 19:33:00,0.312,0.0,241.44,1.2,0.0,0.0,0.0
2007-02-06 19:34:00,0.434,0.136,241.03,1.8,0.0,0.0,0.0
2007-02-06 19:35:00,0.416,0.128,239.89,1.8,0.0,0.0,0.0
2007-02-06 19:36:00,0.41,0.124,238.9,1.8,0.0,0.0,0.0
2007-02-06 19:37:00,0.408,0.124,238.71,1.8,0.0,0.0,0.0
2007-02-06 19:38:00,0.406,0.122,238.52,1.8,0.0,0.0,0.0
2007-02-06 19:39:00,0.402,0.12,237.86,1.8,0.0,0.0,0.0
2007-02-06 19:40:00,0.398,0.116,236.72,1.8,0.0,0.0,0.0
2007-02-06 19:41:00,0.402,0.122,238.46,1.8,0.0,0.0,0.0
2007-02-06 19:42:00,0.4,0.124,238.51,1.8,0.0,0.0,0.0
2007-02-06 19:43:00,0.396,0.116,236.89,1.6,0.0,0.0,0.0
2007-02-06 19:44:00,0.4,0.124,238.58,1.8,0.0,0.0,0.0
2007-02-06 19:45:00,0.578,0.152,238.29,2.6,0.0,0.0,0.0
2007-02-06 19:46:00,0.572,0.12,238.62,2.4,0.0,0.0,0.0
2007-02-06 19:47:00,0.492,0.116,237.22,2.2,0.0,0.0,0.0
2007-02-06 19:48:00,0.354,0.062,237.09,1.6,0.0,0.0,0.0
2007-02-06 19:49:00,0.304,0.0,237.74,1.2,0.0,0.0,0.0
2007-02-06 19:50:00,0.306,0.0,239.23,1.2,0.0,0.0,0.0
2007-02-06 19:51:00,0.304,0.0,237.88,1.2,0.0,0.0,0.0
2007-02-06 19:52:00,0.38,0.072,238.82,1.8,0.0,0.0,0.0
2007-02-06 19:53:00,0.382,0.096,239.28,1.6,0.0,0.0,0.0
2007-02-06 19:54:00,0.382,0.096,239.13,1.6,0.0,0.0,0.0
2007-02-06 19:55:00,0.384,0.1,240.0,1.6,0.0,0.0,0.0
2007-02-06 19:56:00,0.426,0.2,239.81,2.0,0.0,0.0,0.0
2007-02-06 19:57:00,0.608,0.226,240.41,2.8,0.0,0.0,0.0
2007-02-06 19:58:00,1.36,0.092,238.7,5.8,0.0,0.0,0.0
2007-02-06 19:59:00,1.492,0.09,238.28,6.2,0.0,0.0,0.0
2007-02-06 20:00:00,1.65,0.092,239.48,6.8,0.0,0.0,0.0
2007-02-06 20:01:00,1.57,0.09,238.36,6.6,0.0,0.0,0.0
2007-02-06 20:02:00,1.422,0.092,238.51,6.0,0.0,0.0,0.0
2007-02-06 20:03:00,1.464,0.092,238.44,6.2,0.0,0.0,0.0
2007-02-06 20:04:00,1.568,0.088,237.85,6.6,0.0,0.0,0.0
2007-02-06 20:05:00,1.546,0.064,237.06,6.4,0.0,0.0,0.0
2007-02-06 20:06:00,1.496,0.0,237.33,6.2,0.0,0.0,0.0
2007-02-06 20:07:00,1.488,0.0,236.66,6.2,0.0,0.0,0.0
2007-02-06 20:08:00,1.384,0.0,237.1,5.8,0.0,0.0,0.0
2007-02-06 20:09:00,1.642,0.134,236.55,7.0,0.0,0.0,0.0
2007-02-06 20:10:00,1.69,0.172,237.06,7.0,0.0,0.0,0.0
2007-02-06 20:11:00,1.694,0.162,237.2,7.2,0.0,0.0,0.0
2007-02-06 20:12:00,1.842,0.16,237.62,7.8,0.0,0.0,0.0
2007-02-06 20:13:00,2.024,0.262,239.39,8.6,0.0,0.0,0.0
2007-02-06 20:14:00,2.008,0.148,239.16,8.4,0.0,0.0,0.0
2007-02-06 20:15:00,1.996,0.162,238.4,8.4,0.0,0.0,0.0
2007-02-06 20:16:00,2.236,0.32,238.04,9.4,0.0,0.0,0.0
2007-02-06 20:17:00,2.152,0.306,237.2,9.0,0.0,0.0,0.0
2007-02-06 20:18:00,2.152,0.3,237.37,9.0,0.0,0.0,0.0
2007-02-06 20:19:00,2.002,0.306,239.07,8.4,0.0,0.0,0.0
2007-02-06 20:20:00,1.854,0.304,239.14,7.8,0.0,0.0,0.0
2007-02-06 20:21:00,1.866,0.308,240.72,7.8,0.0,0.0,0.0
2007-02-06 20:22:00,1.864,0.304,240.36,7.8,0.0,0.0,0.0
2007-02-06 20:23:00,1.856,0.3,239.75,7.8,0.0,0.0,0.0
2007-02-06 20:24:00,1.864,0.302,240.53,7.8,0.0,0.0,0.0
2007-02-06 20:25:00,1.87,0.302,241.05,7.8,0.0,0.0,0.0
2007-02-06 20:26:00,1.854,0.294,239.87,7.8,0.0,0.0,0.0
2007-02-06 20:27:00,1.954,0.316,238.69,8.4,0.0,0.0,0.0
2007-02-06 20:28:00,3.342,0.45,236.54,14.2,0.0,0.0,0.0
2007-02-06 20:29:00,2.398,0.228,237.58,10.8,0.0,0.0,0.0
2007-02-06 20:30:00,1.51,0.0,238.9,6.2,0.0,0.0,0.0
2007-02-06 20:31:00,1.57,0.054,238.78,6.6,0.0,0.0,0.0
2007-02-06 20:32:00,1.572,0.09,237.79,6.6,0.0,0.0,0.0
2007-02-06 20:33:00,1.58,0.092,238.47,6.6,0.0,0.0,0.0
2007-02-06 20:34:00,1.566,0.088,237.18,6.6,0.0,0.0,0.0
2007-02-06 20:35:00,1.564,0.088,237.0,6.6,0.0,0.0,0.0
2007-02-06 20:36:00,1.566,0.088,237.25,6.6,0.0,0.0,0.0
2007-02-06 20:37:00,1.548,0.082,235.52,6.6,0.0,0.0,0.0
2007-02-06 20:38:00,1.564,0.088,236.72,6.6,0.0,0.0,0.0
2007-02-06 20:39:00,1.578,0.092,238.12,6.6,0.0,0.0,0.0
2007-02-06 20:40:00,1.572,0.09,237.75,6.6,0.0,0.0,0.0
2007-02-06 20:41:00,1.582,0.094,238.69,6.6,0.0,0.0,0.0
2007-02-06 20:42:00,1.584,0.094,239.02,6.6,0.0,0.0,0.0
2007-02-06 20:43:00,1.564,0.09,237.82,6.6,0.0,0.0,0.0
2007-02-06 20:44:00,1.572,0.092,238.69,6.6,0.0,0.0,0.0
2007-02-06 20:45:00,1.574,0.0,238.15,6.6,0.0,0.0,0.0
2007-02-06 20:46:00,1.574,0.0,238.92,6.6,0.0,0.0,0.0
2007-02-06 20:47:00,1.568,0.0,238.31,6.6,0.0,0.0,0.0
2007-02-06 20:48:00,1.558,0.0,237.48,6.4,0.0,0.0,0.0
2007-02-06 20:49:00,1.568,0.0,238.4,6.6,0.0,0.0,0.0
2007-02-06 20:50:00,1.892,0.0,239.32,8.0,0.0,0.0,0.0
2007-02-06 20:51:00,2.188,0.0,237.74,9.2,0.0,0.0,0.0
2007-02-06 20:52:00,2.278,0.058,238.05,9.6,0.0,0.0,0.0
2007-02-06 20:53:00,2.278,0.112,238.15,9.6,0.0,0.0,0.0
2007-02-06 20:54:00,2.28,0.114,238.59,9.6,0.0,0.0,0.0
2007-02-06 20:55:00,2.544,0.108,237.6,10.8,0.0,0.0,3.0
2007-02-06 20:56:00,3.33,0.1,236.48,14.0,0.0,0.0,17.0
2007-02-06 20:57:00,3.322,0.102,236.88,14.0,0.0,0.0,18.0
2007-02-06 20:58:00,3.316,0.102,237.21,14.0,0.0,0.0,18.0
2007-02-06 20:59:00,3.292,0.102,236.65,13.8,0.0,0.0,17.0
2007-02-06 21:00:00,3.288,0.102,236.93,13.8,0.0,0.0,18.0
2007-02-06 21:01:00,3.266,0.098,235.96,13.8,0.0,0.0,17.0
2007-02-06 21:02:00,3.392,0.104,237.46,14.4,0.0,0.0,17.0
2007-02-06 21:03:00,4.672,0.092,236.78,19.6,0.0,0.0,17.0
2007-02-06 21:04:00,3.998,0.09,236.73,17.0,0.0,0.0,18.0
2007-02-06 21:05:00,3.642,0.126,237.56,15.4,0.0,0.0,17.0
2007-02-06 21:06:00,3.754,0.102,237.52,16.0,0.0,0.0,17.0
2007-02-06 21:07:00,3.364,0.0,237.23,14.2,0.0,0.0,17.0
2007-02-06 21:08:00,2.932,0.0,238.65,12.2,0.0,0.0,18.0
2007-02-06 21:09:00,2.876,0.0,237.07,12.0,0.0,0.0,17.0
2007-02-06 21:10:00,2.884,0.0,237.5,12.2,0.0,0.0,18.0
2007-02-06 21:11:00,2.928,0.0,237.44,12.2,0.0,0.0,17.0
2007-02-06 21:12:00,3.08,0.0,237.1,13.0,0.0,0.0,17.0
2007-02-06 21:13:00,3.154,0.156,238.21,13.2,0.0,0.0,17.0
2007-02-06 21:14:00,2.986,0.2,237.83,12.6,0.0,2.0,18.0
2007-02-06 21:15:00,2.764,0.206,238.3,11.6,0.0,1.0,17.0
2007-02-06 21:16:00,2.78,0.21,239.51,11.6,0.0,2.0,18.0
2007-02-06 21:17:00,2.818,0.204,238.37,11.8,0.0,1.0,17.0
2007-02-06 21:18:00,2.994,0.194,236.77,12.6,0.0,1.0,17.0
2007-02-06 21:19:00,2.988,0.194,236.55,12.6,0.0,2.0,18.0
2007-02-06 21:20:00,2.98,0.192,236.23,12.6,0.0,1.0,17.0
2007-02-06 21:21:00,3.014,0.2,238.05,12.6,0.0,2.0,17.0
2007-02-06 21:22:00,3.032,0.206,238.95,12.6,0.0,1.0,18.0
2007-02-06 21:23:00,3.038,0.206,239.0,12.8,0.0,1.0,17.0
2007-02-06 21:24:00,2.992,0.278,240.09,12.4,0.0,2.0,18.0
2007-02-06 21:25:00,3.168,0.292,239.22,13.2,0.0,1.0,17.0
2007-02-06 21:26:00,3.458,0.226,239.65,14.4,0.0,1.0,18.0
2007-02-06 21:27:00,3.646,0.144,238.25,15.2,0.0,2.0,17.0
2007-02-06 21:28:00,3.412,0.138,238.35,14.4,0.0,1.0,18.0
2007-02-06 21:29:00,3.048,0.142,239.22,12.8,0.0,1.0,17.0
2007-02-06 21:30:00,2.722,0.138,238.75,11.4,0.0,2.0,18.0
2007-02-06 21:31:00,2.97,0.182,238.33,12.6,0.0,1.0,17.0
2007-02-06 21:32:00,2.984,0.268,238.81,12.6,0.0,1.0,18.0
2007-02-06 21:33:00,2.894,0.266,238.52,12.2,0.0,1.0,17.0
2007-02-06 21:34:00,2.88,0.266,238.52,12.2,0.0,2.0,17.0
2007-02-06 21:35:00,2.814,0.27,239.12,11.8,0.0,1.0,18.0
2007-02-06 21:36:00,2.842,0.266,238.33,12.0,0.0,1.0,17.0
2007-02-06 21:37:00,2.838,0.27,238.87,12.0,0.0,1.0,18.0
2007-02-06 21:38:00,2.842,0.268,238.8,12.0,0.0,2.0,17.0
2007-02-06 21:39:00,2.65,0.286,239.96,11.2,0.0,1.0,18.0
2007-02-06 21:40:00,2.354,0.302,240.3,9.8,0.0,1.0,18.0
2007-02-06 21:41:00,2.414,0.306,239.5,10.2,0.0,1.0,17.0
2007-02-06 21:42:00,2.472,0.318,241.04,10.2,0.0,1.0,18.0
2007-02-06 21:43:00,2.3,0.32,240.98,9.6,0.0,2.0,18.0
2007-02-06 21:44:00,2.234,0.23,239.54,9.4,0.0,0.0,17.0
2007-02-06 21:45:00,2.238,0.194,240.15,9.2,0.0,0.0,18.0
2007-02-06 21:46:00,2.108,0.094,238.89,8.8,0.0,0.0,18.0
2007-02-06 21:47:00,2.05,0.062,239.94,8.4,0.0,0.0,17.0
2007-02-06 21:48:00,1.992,0.048,239.48,8.2,0.0,0.0,18.0
2007-02-06 21:49:00,2.038,0.0,238.74,8.4,0.0,0.0,17.0
2007-02-06 21:50:00,2.054,0.0,239.56,8.4,0.0,0.0,18.0
2007-02-06 21:51:00,2.05,0.0,239.25,8.4,0.0,0.0,17.0
2007-02-06 21:52:00,2.058,0.0,239.82,8.6,0.0,0.0,18.0
2007-02-06 21:53:00,2.058,0.0,239.41,8.6,0.0,0.0,18.0
2007-02-06 21:54:00,2.048,0.0,238.75,8.6,0.0,0.0,17.0
2007-02-06 21:55:00,2.072,0.0,240.35,8.6,0.0,0.0,18.0
2007-02-06 21:56:00,2.062,0.0,239.69,8.6,0.0,0.0,17.0
2007-02-06 21:57:00,2.06,0.0,239.9,8.6,0.0,0.0,18.0
2007-02-06 21:58:00,1.744,0.0,241.23,7.2,0.0,0.0,18.0
2007-02-06 21:59:00,1.554,0.0,240.19,6.4,0.0,0.0,18.0
2007-02-06 22:00:00,1.614,0.058,239.84,6.6,0.0,0.0,17.0
2007-02-06 22:01:00,1.62,0.092,239.79,6.6,0.0,0.0,18.0
2007-02-06 22:02:00,1.616,0.09,239.36,6.6,0.0,0.0,17.0
2007-02-06 22:03:00,1.636,0.096,240.9,6.8,0.0,0.0,18.0
2007-02-06 22:04:00,1.682,0.094,240.41,7.0,0.0,0.0,18.0
2007-02-06 22:05:00,1.658,0.094,240.58,6.8,0.0,0.0,18.0
2007-02-06 22:06:00,1.63,0.096,240.72,6.8,0.0,0.0,17.0
2007-02-06 22:07:00,1.622,0.092,240.26,6.6,0.0,0.0,18.0
2007-02-06 22:08:00,1.626,0.092,239.99,6.8,0.0,0.0,18.0
2007-02-06 22:09:00,1.634,0.096,240.77,6.8,0.0,0.0,17.0
2007-02-06 22:10:00,1.628,0.094,240.39,6.8,0.0,0.0,18.0
2007-02-06 22:11:00,1.742,0.2,242.24,7.2,0.0,0.0,18.0
2007-02-06 22:12:00,1.752,0.224,242.31,7.2,0.0,0.0,18.0
2007-02-06 22:13:00,1.682,0.13,242.04,6.8,0.0,0.0,18.0
2007-02-06 22:14:00,1.648,0.12,239.81,6.8,0.0,0.0,18.0
2007-02-06 22:15:00,1.64,0.116,238.96,6.8,0.0,0.0,17.0
2007-02-06 22:16:00,1.626,0.112,238.02,6.8,0.0,0.0,18.0
2007-02-06 22:17:00,1.62,0.112,237.69,6.8,0.0,0.0,17.0
2007-02-06 22:18:00,1.61,0.108,236.92,6.8,0.0,0.0,17.0
2007-02-06 22:19:00,1.62,0.112,237.78,6.8,0.0,0.0,17.0
2007-02-06 22:20:00,1.61,0.108,237.04,6.8,0.0,0.0,18.0
2007-02-06 22:21:00,1.596,0.104,235.94,6.6,0.0,0.0,17.0
2007-02-06 22:22:00,1.622,0.11,237.79,6.8,0.0,0.0,17.0
2007-02-06 22:23:00,1.636,0.114,238.41,6.8,0.0,0.0,17.0
2007-02-06 22:24:00,1.4,0.116,238.47,6.0,0.0,0.0,15.0
2007-02-06 22:25:00,0.598,0.138,241.82,2.4,0.0,0.0,0.0
2007-02-06 22:26:00,0.454,0.0,241.91,1.8,0.0,0.0,0.0
2007-02-06 22:27:00,0.436,0.0,243.72,1.8,0.0,0.0,0.0
2007-02-06 22:28:00,0.434,0.0,243.38,1.8,0.0,0.0,0.0
2007-02-06 22:29:00,0.394,0.0,242.56,1.6,0.0,0.0,0.0
2007-02-06 22:30:00,0.326,0.0,243.02,1.4,0.0,0.0,0.0
2007-02-06 22:31:00,0.324,0.0,242.31,1.4,0.0,0.0,0.0
2007-02-06 22:32:00,0.324,0.0,242.64,1.4,0.0,0.0,0.0
2007-02-06 22:33:00,0.326,0.0,242.92,1.4,0.0,0.0,0.0
2007-02-06 22:34:00,0.324,0.0,242.41,1.4,0.0,0.0,0.0
2007-02-06 22:35:00,0.326,0.0,243.06,1.4,0.0,0.0,0.0
2007-02-06 22:36:00,0.324,0.0,242.77,1.4,0.0,0.0,0.0
2007-02-06 22:37:00,0.326,0.0,242.53,1.4,0.0,0.0,0.0
2007-02-06 22:38:00,0.332,0.0,242.62,1.4,0.0,0.0,0.0
2007-02-06 22:39:00,0.33,0.0,241.92,1.4,0.0,0.0,0.0
2007-02-06 22:40:00,0.324,0.0,242.24,1.4,0.0,0.0,0.0
2007-02-06 22:41:00,0.324,0.0,242.81,1.4,0.0,0.0,0.0
2007-02-06 22:42:00,0.324,0.0,242.46,1.4,0.0,0.0,0.0
2007-02-06 22:43:00,0.326,0.0,243.18,1.4,0.0,0.0,0.0
2007-02-06 22:44:00,0.326,0.0,242.95,1.4,0.0,0.0,0.0
2007-02-06 22:45:00,0.304,0.0,242.69,1.2,0.0,0.0,0.0
2007-02-06 22:46:00,0.224,0.0,243.57,1.0,0.0,0.0,0.0
2007-02-06 22:47:00,0.314,0.096,242.78,1.4,0.0,0.0,0.0
2007-02-06 22:48:00,0.3,0.102,243.62,1.2,0.0,0.0,0.0
2007-02-06 22:49:00,0.304,0.106,244.67,1.2,0.0,0.0,0.0
2007-02-06 22:50:00,0.302,0.106,244.37,1.2,0.0,0.0,0.0
2007-02-06 22:51:00,0.424,0.248,245.55,2.0,0.0,0.0,0.0
2007-02-06 22:52:00,0.414,0.252,245.46,2.0,0.0,0.0,0.0
2007-02-06 22:53:00,0.414,0.25,245.02,2.0,0.0,0.0,0.0
2007-02-06 22:54:00,0.41,0.252,245.29,2.0,0.0,0.0,0.0
2007-02-06 22:55:00,0.4,0.246,244.35,1.8,0.0,0.0,0.0
2007-02-06 22:56:00,0.4,0.248,244.98,1.8,0.0,0.0,0.0
2007-02-06 22:57:00,0.398,0.248,244.77,1.8,0.0,0.0,0.0
2007-02-06 22:58:00,0.396,0.246,244.54,1.8,0.0,0.0,0.0
2007-02-06 22:59:00,0.358,0.194,245.47,1.6,0.0,0.0,0.0
2007-02-06 23:00:00,0.324,0.138,244.39,1.4,0.0,0.0,0.0
2007-02-06 23:01:00,0.328,0.14,244.87,1.4,0.0,0.0,0.0
2007-02-06 23:02:00,0.348,0.132,245.26,1.6,0.0,0.0,0.0
2007-02-06 23:03:00,0.344,0.13,245.49,1.4,0.0,0.0,0.0
2007-02-06 23:04:00,0.344,0.146,246.34,1.6,0.0,0.0,0.0
2007-02-06 23:05:00,0.334,0.138,245.74,1.4,0.0,0.0,0.0
2007-02-06 23:06:00,0.244,0.0,245.63,1.0,0.0,0.0,0.0
2007-02-06 23:07:00,0.244,0.0,246.11,1.0,0.0,0.0,0.0
2007-02-06 23:08:00,0.242,0.0,245.22,1.0,0.0,0.0,0.0
2007-02-06 23:09:00,0.244,0.0,246.37,1.0,0.0,0.0,0.0
2007-02-06 23:10:00,0.242,0.0,245.91,1.0,0.0,0.0,0.0
2007-02-06 23:11:00,0.242,0.0,246.11,1.0,0.0,0.0,0.0
2007-02-06 23:12:00,0.242,0.0,246.21,1.0,0.0,0.0,0.0
2007-02-06 23:13:00,0.238,0.0,244.76,1.0,0.0,0.0,0.0
2007-02-06 23:14:00,0.24,0.0,245.73,1.0,0.0,0.0,0.0
2007-02-06 23:15:00,0.238,0.0,245.3,1.0,0.0,0.0,0.0
2007-02-06 23:16:00,0.238,0.0,245.36,1.0,0.0,0.0,0.0
2007-02-06 23:17:00,0.24,0.0,245.97,1.0,0.0,0.0,0.0
2007-02-06 23:18:00,0.236,0.0,245.08,1.0,0.0,0.0,0.0
2007-02-06 23:19:00,0.238,0.0,246.25,1.0,0.0,0.0,0.0
2007-02-06 23:20:00,0.238,0.0,246.59,1.0,0.0,0.0,0.0
2007-02-06 23:21:00,0.238,0.0,246.72,1.0,0.0,0.0,0.0
